date,open,high,low,close,volume,fed_rate_change,dominance_change,fear_greed,stablecoin_supply_change,macro_score,label
2022-08-10 21:52:46.288606,102.44868064205531,105.15491983674443,102.31733063836924,104.09245607522982,549,0.03859221144434251,0.07279096440190211,56,-0.040352116520962475,0.15604782718344257,sell
2022-08-11 21:52:46.288606,104.24195904061443,104.47232632725648,103.56574915521767,103.11863783639511,622,0.027492847230595502,-0.04022736224262646,44,0.010355580931206157,0.1127912769534549,sell
2022-08-12 21:52:46.288606,102.51758321815244,103.5097959250061,101.18969941190969,101.67253881356044,970,0.023525121630679352,-0.061403198412194285,69,-0.04648114674182684,0.15565661012130824,sell
2022-08-13 21:52:46.288606,100.4809888606698,100.31545755776939,99.14040398756443,100.17224157053616,453,0.02973368056499627,-0.07676388514918218,61,-0.0005875013938335602,0.14592045179120405,sell
2022-08-14 21:52:46.288606,99.02409750054666,101.38257364788012,97.84449528638872,99.6486266366791,757,-0.023058211067042835,0.023250808114162497,17,0.030530232695590326,0.047865256476617234,sell
2022-08-15 21:52:46.288606,98.4793634484509,99.67529396773213,97.59301605474442,98.49056257291657,696,0.03874416907524879,-0.011228801771886121,89,0.08661923957649235,0.2535323002623205,hold
2022-08-16 21:52:46.288606,98.8910958904052,100.52895208794492,97.4898390159566,99.09226643856789,199,-0.036269662485839564,-0.06239685656074221,50,0.07698314836981045,0.1208855170345523,sell
2022-08-17 21:52:46.288606,98.28572966727967,98.89096904153531,96.00069879450058,98.33276035040763,715,-0.01636542732844181,0.03062734665837108,12,-0.03087504099920214,0.023497080883341136,sell
2022-08-18 21:52:46.288606,96.90819901552247,97.86118416155648,96.31105053136746,96.94134754389309,657,0.008674811896734289,-0.07030336339894312,78,-0.03604544378886564,0.17453040994201527,hold
2022-08-19 21:52:46.288606,97.67259064069573,99.09248286195721,97.49021448904594,97.54677563575106,655,-0.03970949116579994,0.010860141169590512,23,0.03839010081350007,0.05735670608755314,hold
2022-08-20 21:52:46.288606,97.85489901780522,99.2770802831091,97.02474908840314,97.67182369063404,377,0.02301301877764249,0.005429676325052937,35,0.029817695868817412,0.10294426486550767,hold
2022-08-21 21:52:46.288606,98.11006964659398,98.04468940834755,97.0377730872087,98.47881087522484,792,-0.011275395179652502,0.04684556023721667,79,-0.010043353785496423,0.20097565504717346,sell
2022-08-22 21:52:46.288606,97.18459241914628,96.57738542605404,95.63463910754182,96.90400485185984,798,0.028440566560840014,-0.08897807201186665,67,0.08491796268307529,0.1794660462366475,sell
2022-08-23 21:52:46.288606,96.2645518034601,96.40650500156802,94.09707652843461,95.22586880780719,725,-0.0007103714415397228,0.07757458637026607,49,0.08910496141923303,0.16007804619639956,hold
2022-08-24 21:52:46.288606,96.41774946694534,96.34231048348396,94.59515583432388,96.19896107343368,590,-0.031912547557466364,0.0405983452293639,60,0.010391715751024405,0.15114383371638895,sell
2022-08-25 21:52:46.288606,94.91414085979997,96.61579467901969,93.65641711765387,93.88311492114788,354,0.02347618113553443,-0.05677480033024756,14,0.08354538356702805,0.05157424016636783,hold
2022-08-26 21:52:46.288606,95.95315513678271,95.68635353889705,94.6291801284554,95.27139301521115,480,-0.024785604416105646,-0.06331893027805208,86,0.0075923341394458985,0.19679861615441938,hold
2022-08-27 21:52:46.288606,94.8521682722419,96.59901738590041,92.99970610581956,95.59617038263514,991,-0.0009189698731957158,-0.01366795717124332,41,0.060522524774455036,0.11462134879740637,sell
2022-08-28 21:52:46.288606,93.92504916938209,95.0293847080111,92.44547210149891,93.88164676583439,641,-0.042446673084309244,0.06351306590891939,89,0.02139133263215863,0.22781644441453078,sell
2022-08-29 21:52:46.288606,94.45557149730207,94.11812234361688,92.11148994713902,93.33672498949369,363,0.011786665441203673,0.06858999862782142,10,-0.03161252652392255,0.03435086772694475,hold
2022-08-30 21:52:46.288606,95.95511633301794,97.18556171103339,95.60303448636547,95.98817958753486,709,0.016585776621627718,0.004091218427876603,86,0.08919013018555326,0.24309150921845193,sell
2022-08-31 21:52:46.288606,95.37114546144625,96.91008302301225,94.31986473164368,94.82126671440567,924,-0.012132579002721647,0.0721621725373475,63,0.0181144890066305,0.17282128305831063,sell
2022-09-01 21:52:46.288606,94.29521005935497,95.53134797596087,94.43268578017039,94.21857902811207,978,0.04544227803210739,-0.0989112581616619,20,0.060173056048360554,0.05889369578938998,hold
2022-09-02 21:52:46.288606,95.50578922772816,96.46822855703303,94.84228701449032,95.65572202394866,428,0.03741689214820684,-0.09296507369368068,62,0.005076072164693829,0.1489010709468994,sell
2022-09-03 21:52:46.288606,94.36825020282055,95.57506136173129,94.01760840449121,93.81951488134206,214,0.020794091573999474,0.08236431872734856,17,-0.047167868213564806,0.05341912416427836,hold
2022-09-04 21:52:46.288606,94.4441675330071,94.8024308828541,93.13793049429273,94.22753640658601,375,0.02136520744937427,0.05506638597718322,34,-0.034920446196224614,0.09369272788119279,sell
2022-09-05 21:52:46.288606,92.54150561303317,94.37851910842521,91.01267144932652,92.75794413146924,587,-0.024759828505784877,-0.009858788349922862,49,0.02443292192348867,0.11920852425915213,sell
2022-09-06 21:52:46.288606,91.9076439147015,93.00725155170687,90.8286899512815,91.26843826918159,380,0.015681523108844894,0.05072202629559744,41,0.05349465356895437,0.13072252558401154,hold
2022-09-07 21:52:46.288606,91.79029803939987,92.55517783597631,90.48684869719247,91.38793566143013,374,-0.030179373476448036,0.09112789234468432,37,0.0002102989868918645,0.10172434117272541,hold
2022-09-08 21:52:46.288606,92.08831083891035,92.39207794513612,91.08052002536675,91.82343190364281,872,-0.03559967760801779,0.05441790477625702,87,0.05432326887664757,0.23128449489200797,hold
2022-09-09 21:52:46.288606,92.63501661485155,93.52481780933039,91.42625528094597,92.34939188210228,942,0.04994678942025803,0.06847426676366439,12,0.05479533841479342,0.07237772478250865,sell
2022-09-10 21:52:46.288606,91.5324510903158,92.19310986003792,91.80666304110919,91.9868467020297,818,0.012237593147317413,0.052121316278012364,88,0.055590386099174646,0.24799313772459136,sell
2022-09-11 21:52:46.288606,91.94657287146369,91.80891435090189,90.90971376611533,91.97651215145316,995,-0.006901212734280945,-0.06635778151329169,71,0.023878278103076273,0.16812764940282646,sell
2022-09-12 21:52:46.288606,91.1737405309894,90.78445313314528,88.76673126050602,90.02062134356386,427,-0.02118354771160487,0.06671482192914735,36,0.0872329225182256,0.11879613070190441,sell
2022-09-13 21:52:46.288606,89.44022020003194,90.47448906120677,89.40722781866162,89.45795866053837,310,0.010392044366222743,-0.060978235995157996,54,0.023379477697092352,0.13176683553510832,sell
2022-09-14 21:52:46.288606,88.66478741245882,90.82514938758511,88.92824434860455,88.59362548049235,826,-0.04504064917799139,0.07852226560882941,34,0.01753977902449573,0.0915772031244924,hold
2022-09-15 21:52:46.288606,89.81968215869074,91.60006474251988,89.4361840193153,90.12822279798415,651,-0.0405319009495205,-0.008270020383784812,70,-0.02009287714840595,0.1561632063512854,sell
2022-09-16 21:52:46.288606,89.94452837388454,91.9747579349557,88.60589346931789,90.08384446074132,125,-0.04671433022596037,0.03539535046220571,53,-0.0038517368965495166,0.12460183680051568,sell
2022-09-17 21:52:46.288606,88.33392378312914,89.57729140608915,87.38915944374716,88.169281512112,126,-8.301667373382393e-05,-0.0005518304238713023,55,-0.0436498261222545,0.12645227238254197,hold
2022-09-18 21:52:46.288606,88.86513465729278,89.74225869168173,87.69304879324267,89.17971928051549,801,0.010060662918718252,-0.0812018141166796,23,0.04503029404242555,0.05553540956288594,sell
2022-09-19 21:52:46.288606,87.96252291658215,89.40738395214068,87.94146644449575,88.7716763141003,182,-0.04375202386421792,-0.04185553847586698,17,-0.012719638410936068,0.017823375542827213,sell
2022-09-20 21:52:46.288606,87.99619359284031,89.96368355333763,86.80106284344845,88.3798212933398,995,0.022122446749891653,0.09674637079940121,57,-0.0043767118271802324,0.16739183022805265,hold
2022-09-21 21:52:46.288606,89.05119930159971,88.68027909753135,88.5797983466509,88.38449792991884,781,-0.02696049284854356,0.09214295033396347,23,0.0656221782496482,0.08424598677464168,hold
2022-09-22 21:52:46.288606,89.17718214712887,91.36512322944724,88.35886814438325,89.83508666062072,512,0.01852014537698661,-0.03590262046889055,74,-0.0009168225257819157,0.1831463138878724,hold
2022-09-23 21:52:46.288606,91.32198231813942,91.71969117346332,88.73576646116605,90.83773914245536,266,0.048189714003524564,0.09925936084904516,89,-0.013670616198028673,0.25339113232135924,sell
2022-09-24 21:52:46.288606,89.9785188773597,90.60035367147508,88.49797589640626,89.94550973701169,799,0.01911058700538512,0.06911023909937994,16,-0.024641337629944138,0.05339488951400549,sell
2022-09-25 21:52:46.288606,89.92920075005671,90.86442577807496,87.666513270312,89.00108361584361,268,0.038319305292360856,0.02219189988645094,88,0.0662287603272934,0.2524913616468218,hold
2022-09-26 21:52:46.288606,89.41625661172218,90.71851177149765,88.29722777771605,89.81985562978383,900,0.044819850674306744,-0.09197507594779811,58,-0.030544061301495968,0.13241492468735838,hold
2022-09-27 21:52:46.288606,91.1479816293039,92.46756549193393,90.47960218296322,90.90278916379793,328,-0.0013248951647684484,0.08028936590767591,64,0.018063064037553034,0.18017617064149288,sell
2022-09-28 21:52:46.288606,89.69557782772766,92.04294850594783,88.43663816335363,90.24513401137928,708,0.020232497941970684,0.01148585585286395,22,0.02603951741157917,0.06987679990605879,sell
2022-09-29 21:52:46.288606,90.50100955167974,90.8993276550084,89.92299811254995,89.01264697207596,466,0.03519692535558418,0.07369523024055391,82,0.0531084869028572,0.24357524538050032,hold
2022-09-30 21:52:46.288606,89.03547049715223,89.50320642172557,87.88161588215993,89.02979563924221,627,-0.014339108712561388,0.06688582398114848,65,0.04499252234994933,0.18282356276994863,sell
2022-10-01 21:52:46.288606,88.0299698131672,88.93804486036153,87.46906995558788,88.85960972287343,890,-0.023860268343960513,0.06660124304021722,65,0.07160810094177623,0.18656419334029936,sell
2022-10-02 21:52:46.288606,87.97807272275658,90.39059671680238,88.54245680410719,88.3858503911905,746,0.04465985727783388,0.039634772142981,24,-0.04328728491106428,0.07050309038418029,hold
2022-10-03 21:52:46.288606,89.47457513300152,90.34343443215116,89.07804153388454,89.55807150521215,637,0.022630350036881797,-0.04171697226479028,66,-0.005533891283090418,0.1620622377373339,hold
2022-10-04 21:52:46.288606,90.14871404168618,91.09603309968645,89.26001851725117,90.03677421241518,963,-0.02803178666241737,-0.03276794845109603,67,-0.007979882183693034,0.15054190376513232,hold
2022-10-05 21:52:46.288606,90.37945882833941,92.11675327063656,89.88163184285631,91.0098219356848,623,-0.0050916607323886615,-0.038306157483462736,44,-0.028097464161183767,0.09378690424329492,hold
2022-10-06 21:52:46.288606,91.44687200154871,92.68149490032971,90.06086908203005,91.81163643820736,171,0.02964517695378094,-0.09599080009348707,25,-0.006623261921533528,0.050539577587053484,sell
2022-10-07 21:52:46.288606,89.88658019766389,90.83328447114853,90.48267095627612,89.94121502293957,744,0.00470629909184421,0.016513781842962233,17,-0.0035352028785644793,0.046330845376504594,hold
2022-10-08 21:52:46.288606,91.35563181273577,92.36319463576662,90.68553811615494,91.29723483268992,205,0.014995209816588903,0.03976673408920656,54,0.02828266928912175,0.15452257708509842,hold
2022-10-09 21:52:46.288606,91.85331961548414,94.28764631419968,91.35229647996755,92.76479230349413,831,0.02537682020450524,0.0707731987050407,49,0.049555671838938414,0.1566566037620943,sell
2022-10-10 21:52:46.288606,92.70990520259821,92.79312145149893,91.74742052741313,92.36268196528817,984,0.012200918880898061,-0.07196691332345394,63,0.007165077041772119,0.14855816226002166,hold
2022-10-11 21:52:46.288606,94.31121435639545,94.47348553942021,92.54005191447357,94.1677425485333,788,0.004007932192219579,0.008836629795360346,23,0.057920534697007184,0.07494983929098974,sell
2022-10-12 21:52:46.288606,91.03026787626793,93.32144397356599,90.07407048829883,91.8933825262819,381,0.02496142843877734,-0.09839837186524343,68,0.0004248007869369977,0.15791495435531877,hold
2022-10-13 21:52:46.288606,92.4915695734003,92.56251019527691,90.50934756387811,92.63671397987216,232,0.02275630354322007,-0.08098127045785411,62,-0.006457448402785941,0.1440162748706987,sell
2022-10-14 21:52:46.288606,92.41782448976288,93.99637354483527,90.90261770475766,91.71609370205924,633,0.012987240018317886,-0.0891576511588014,36,0.03117820837855366,0.0838591938683735,hold
2022-10-15 21:52:46.288606,91.71917507953387,92.9731517205263,91.12873385284993,92.39867510100798,368,-0.014021058661807043,0.04509560680309738,56,-0.046442545954131415,0.1332021672735445,sell
2022-10-16 21:52:46.288606,91.57607944212764,92.5748189329721,90.73442353937688,92.04801248164948,511,-0.00941879077997284,-0.08378808722447938,89,-0.03803163145489995,0.1934088374573873,sell
2022-10-17 21:52:46.288606,89.11147502372856,91.83428767210987,89.542025521054,90.1292249185726,772,0.047043854888409745,0.043290596311757995,15,0.012695431537979057,0.06344513361336929,sell
2022-10-18 21:52:46.288606,90.04794100537718,90.76372649173267,89.26048898417092,89.90971447722819,718,-0.03876140677084742,-0.050075059117883326,64,0.09143690670876349,0.16121579282235998,hold
2022-10-19 21:52:46.288606,89.44782716755806,91.25986326109847,88.6522582333975,90.15510705883996,890,-0.02314950827471647,0.07554259213938791,53,0.058226766976513564,0.15522035768959103,hold
2022-10-20 21:52:46.288606,91.75579469770126,92.42658933678014,90.81528356517744,92.30397634653414,964,-0.0007598240795664291,0.06262999767276284,27,-0.03678101457491634,0.07060279866695356,sell
2022-10-21 21:52:46.288606,91.05812827166582,92.3757540825768,89.59309169867025,91.14799339978234,846,0.03367296861437859,0.09156604349505532,25,0.07694770191713106,0.11015202476260741,sell
2022-10-22 21:52:46.288606,90.72093016453287,90.70840652198382,88.7365140294772,89.82158571262218,117,-0.03363243362702721,0.07675240309160639,21,0.05984511559122717,0.0727220294280199,sell
2022-10-23 21:52:46.288606,89.7285789834843,90.66176480653274,88.16447705790665,89.68283680524436,853,-0.022304538187539014,0.08666588382326945,29,0.041641978855397985,0.09355231002224168,hold
2022-10-24 21:52:46.288606,90.63027995775775,92.73382849560187,88.96173337924888,90.88435120933653,216,-0.043420178220476106,0.07174847930266157,54,0.07304394409137661,0.15458462841723364,hold
2022-10-25 21:52:46.288606,91.48969031273514,91.64002182599324,90.2617845195644,91.73836235273951,897,0.02059852660508185,0.03867638012297109,73,0.010616477161443573,0.19906895329647964,sell
2022-10-26 21:52:46.288606,90.761523771366,91.90746808590653,89.95626112018167,90.89554209929837,893,-0.026179056452438388,-0.06594816957491281,68,-0.01677484237192209,0.14476293855630543,sell
2022-10-27 21:52:46.288606,91.2653401685287,91.75764231838669,89.94286469674907,90.68199455056379,243,-0.011132524932904952,-0.04565849622918142,31,0.026803508366313913,0.07172942036587071,hold
2022-10-28 21:52:46.288606,91.43897353418961,92.75128599065854,90.46199489241009,92.4469346976248,816,-0.005629855297033214,-0.057454606773945385,56,0.03232626333902108,0.13490168789085624,sell
2022-10-29 21:52:46.288606,91.40519866821468,92.43473205125494,90.97083639621778,92.30537238530722,650,0.03913139356064557,0.02071715753164112,38,0.030748955801486816,0.11857008852489359,sell
2022-10-30 21:52:46.288606,91.84932597593436,93.41057372609797,90.05975991065323,92.10862700494037,765,-0.008866970966876317,0.0007239875947202823,54,0.0347610687220158,0.14117497340938512,sell
2022-10-31 21:52:46.288606,91.44950388634992,92.0508485721104,89.76645945235884,91.06741227255449,787,-0.0354774980084751,0.07341599943168473,86,0.09230573773587715,0.2421163849177637,sell
2022-11-01 21:52:46.288606,90.24281977192271,91.22326226290389,90.00205556217071,91.01784095856368,852,0.0024314938340121023,0.09053457329981515,18,0.08533684346443472,0.08517057367627534,sell
2022-11-02 21:52:46.288606,89.16560615124173,89.43463988273885,88.95392598468132,89.70738064033803,521,0.046295799464862966,-0.019028022076371137,33,0.08135755548384092,0.1129225242951449,hold
2022-11-03 21:52:46.288606,89.5641130213296,89.9232824753185,88.722707988219,90.19286402102054,997,0.010768564105081105,0.0012701106561624764,24,0.07021252163629409,0.08103772177183036,hold
2022-11-04 21:52:46.288606,89.77757354512244,90.88436983443533,89.55963364915948,90.37350609001241,468,0.048338722046057256,0.09430327136082783,45,0.09151421608979284,0.16874082490843095,sell
2022-11-05 21:52:46.288606,90.01686537725003,90.52394174682834,88.06974132359815,90.28603389400226,745,0.03411073089388701,-0.044752211675371294,22,-0.035225803748089514,0.04747632599606947,sell
2022-11-06 21:52:46.288606,90.3310316515062,91.27311499235583,88.92359333911489,89.45780489499356,657,-0.04640342437865872,0.05847815507176274,53,-0.010231510783139074,0.12771672600497017,sell
2022-11-07 21:52:46.288606,88.74086088237661,89.06175256586381,87.89105802409355,87.91410449756216,149,0.015839959537704187,-0.05495201953295075,80,0.024258391848187746,0.19982618191676807,hold
2022-11-08 21:52:46.288606,87.12322259905913,88.2767607409501,87.72843667596334,87.94563595093695,777,-0.021323312244211634,0.03629202308505439,81,0.0769801739685108,0.2226064544358751,sell
2022-11-09 21:52:46.288606,87.7476526744011,88.67090765245614,86.14497290667511,87.90318171541861,205,0.005961685564472387,-0.04927687447228717,87,0.025774856728409887,0.21587684495698675,sell
2022-11-10 21:52:46.288606,87.29880706979417,88.04789484379735,85.36053577511697,86.52298005963814,315,-0.022065480906877346,0.07674667776627739,85,0.06220521090123832,0.23678099400650185,hold
2022-11-11 21:52:46.288606,86.66645895870505,86.80713851416235,85.79184636519786,87.00564068121764,757,-0.015112958339470961,0.012295588747335356,45,-0.02915601421266257,0.10313622669446014,hold
2022-11-12 21:52:46.288606,87.42259576776796,87.21234398775161,86.73368177747967,87.60341392791807,524,0.042316871175417936,-0.06281327182512308,70,-0.012137928053515969,0.17209792497422174,hold
2022-11-13 21:52:46.288606,89.76942667923589,88.83663431025259,87.94403366659503,88.30513099684879,171,-0.02933568151082947,-0.0551261648603028,49,0.059766414255650865,0.11761566613860332,hold
2022-11-14 21:52:46.288606,89.44972404227083,90.41067329934863,88.31543427909055,88.51940891731921,941,0.03741091180258305,-0.0012301608583799445,36,-0.025289898666841393,0.09465476670238857,hold
2022-11-15 21:52:46.288606,89.32007395776098,90.52302871518373,87.8411783804701,89.12523213048745,884,-0.04695421919295032,0.09232040511497577,10,0.0027033901982390224,0.030053662814669816,hold
2022-11-16 21:52:46.288606,89.64351798121632,90.07023549567357,87.90941524526856,89.27478007826853,858,-0.040912346163035164,0.0539284327767309,43,-0.010270061327964285,0.10344446737444457,sell
2022-11-17 21:52:46.288606,87.27464644542336,88.8905434268133,86.47301507247982,86.93991902199139,545,0.03546750413842635,-0.002338071434830974,77,0.002479254133371779,0.20329245048790467,hold
2022-11-18 21:52:46.288606,87.18764017506815,88.78702895932578,86.7399035449157,87.85178999285925,285,0.013055603090919535,-0.03245617108755659,30,0.056248607361695555,0.08648759855018844,sell
2022-11-19 21:52:46.288606,87.06021174550986,88.40662759216022,85.25984693105553,87.44795229412594,169,0.02472361380395502,0.009853698669688521,42,0.005177077171420158,0.11568209316797926,hold
2022-11-20 21:52:46.288606,90.48086765526806,91.4357035368785,88.79115773345977,89.71888449997236,249,-0.029058232917814578,0.04967216668572394,16,0.03328949839119104,0.049539338059598176,sell
2022-11-21 21:52:46.288606,89.09758567809988,89.91848243114441,88.13025153951041,88.78884524913661,345,0.0037083455590103537,0.05678571769056001,74,-0.035010218441838555,0.18871709259535546,hold
2022-11-22 21:52:46.288606,90.57453121574355,90.03218659219993,89.52724141824777,89.15043944519073,873,0.02372192235713047,-0.03507824038061107,12,0.07075265398519419,0.04778909212731547,hold
2022-11-23 21:52:46.288606,90.02356764556943,90.31313480673323,88.80245618438045,89.91414020884015,637,0.012731413701026248,0.04423185364277543,60,0.005483293847218733,0.16403661830066762,sell
2022-11-24 21:52:46.288606,87.90530445867874,88.71913125825834,88.54988410634078,87.5386597330023,751,-0.0028301233108790486,0.03155775600723723,88,0.04728012385500138,0.23728254517193406,hold
2022-11-25 21:52:46.288606,89.93160500709044,90.81011941659679,88.73687012477383,90.25409906541677,198,0.04597837864377148,0.09182245839925879,63,0.05880844024927491,0.20436011533530193,hold
2022-11-26 21:52:46.288606,89.4497001394557,92.37292477787143,88.57167857904611,90.42063647109535,377,0.017615733345344525,0.08621805810160296,89,-0.01855086168324494,0.24039061620311272,hold
2022-11-27 21:52:46.288606,91.60349934874007,91.36943242166157,90.52233191435295,92.91229182512191,662,0.04077508002412379,0.05787586512071541,83,0.08270124774300251,0.25198300896713083,sell
2022-11-28 21:52:46.288606,90.8239736270243,90.62557771354986,90.30336586037998,91.53531601083786,762,0.022977051157368117,0.044678937770985694,68,0.042433637741042946,0.1964373123366683,hold
2022-11-29 21:52:46.288606,91.48797421863988,92.68855025303279,91.72224061462722,91.69342766184215,554,0.02354635285976832,-0.04519168205914484,15,0.01430877126272223,0.03910276226178208,sell
2022-11-30 21:52:46.288606,90.44407498165143,92.25005116872944,89.6063276137799,90.32913263240798,203,-0.04199817302423207,0.06919305121970667,38,-0.022649722463267068,0.09057672772085494,hold
2022-12-01 21:52:46.288606,91.94623694434905,91.60147043742741,90.64910835454752,91.46694898447493,700,-0.014053537814605645,-0.014498859257326774,26,0.09134514068518103,0.0807204519754482,hold
2022-12-02 21:52:46.288606,92.90674050115292,94.17408347066068,93.11290966062751,94.0112001582429,752,0.03583694067196584,-0.04555189149879107,69,0.06326023061974378,0.18995576155676747,sell
2022-12-03 21:52:46.288606,91.63962373462489,92.25222324625398,90.65665030025283,91.35006299943518,824,-0.026739613785124405,-0.023167848409307495,31,-0.018796315590012668,0.06014546728509802,sell
2022-12-04 21:52:46.288606,92.34361149978172,91.89946620047459,90.68573378078663,90.70959206587307,332,-0.038449413384353384,0.06718709800330158,33,0.0006566162086336785,0.08456674963751272,hold
2022-12-05 21:52:46.288606,92.68372475890347,93.67569140955577,91.12394161969276,91.39141376086087,493,-0.017389394336120655,-0.070273356884423,60,0.071451138713211,0.14859129500058194,hold
2022-12-06 21:52:46.288606,91.20080334544579,93.12919290239395,89.3987891434889,91.4903243011088,600,-0.027956211510738606,-0.008768251776035504,59,0.054351649482300854,0.15094739856214653,sell
2022-12-07 21:52:46.288606,90.15402359615992,89.65817204032456,89.4160141580547,89.89672887370953,794,0.04252881947931551,-0.0015284810941020577,20,0.06486764390735866,0.07866986060181391,hold
2022-12-08 21:52:46.288606,90.38759301102719,91.62047862410823,87.80501739535111,90.25174078075368,350,0.03679666420021312,-0.09267406048023613,65,0.016180165331939875,0.15904922849700168,sell
2022-12-09 21:52:46.288606,88.28330922326647,89.93279121516666,88.02661790478095,88.054702575353,620,-3.167697170958217e-05,-0.060850794090366936,80,0.057471439396325055,0.20218819793949502,sell
2022-12-10 21:52:46.288606,88.8854908524869,90.86398035921088,87.35133642555347,87.9700718386864,178,-0.0438656125516132,0.0653484857151713,51,0.00797405842958706,0.1294035279849471,hold
2022-12-11 21:52:46.288606,88.8241567925144,89.11819924720476,87.00283378297812,88.6377266335881,151,0.02145623460931563,0.06615347771895214,48,-0.018310562459270534,0.13508992531176747,hold
2022-12-12 21:52:46.288606,90.60116108030883,90.78984599811308,88.10523922147159,89.34455580447195,997,0.012341173133626461,-0.04151698322315041,78,0.04490155522620401,0.20162434410200886,sell
2022-12-13 21:52:46.288606,89.2568410787055,89.95309380913217,87.0073743221974,87.96615671642401,880,0.04705546707284959,0.07497944691958525,57,0.09640208883981914,0.1957130517157267,hold
2022-12-14 21:52:46.288606,88.21343195566163,89.98706764750486,88.07652825677516,88.72587100539235,325,0.005895324027037699,0.05435658781366956,66,-0.0034098542907005577,0.1767874511981701,hold
2022-12-15 21:52:46.288606,90.46038690563205,89.74615885929497,87.54458537896714,89.86344419389167,150,-0.01636062765970906,-0.01641850324091812,30,0.019145438831880954,0.0715944707618739,sell
2022-12-16 21:52:46.288606,87.97050658444239,88.29593921309372,87.45702824354353,88.17496346728772,285,0.0019021693578555737,0.04968126888100757,29,0.05110020566047804,0.0957819559986777,hold
2022-12-17 21:52:46.288606,88.29588307736678,89.07931185113489,87.69242815847866,88.23452777486126,133,0.047926329140451626,0.09226692623896124,24,0.03122594231837318,0.10063776956952103,hold
2022-12-18 21:52:46.288606,89.94176363947975,91.17995624770822,89.08982051372593,89.69091360616198,902,0.019636243253303057,-0.008206056386930241,78,0.0765141693563574,0.2183782040376942,sell
2022-12-19 21:52:46.288606,88.94019169803109,88.5668183919196,87.08029627297853,87.97782010647332,841,0.01719761379270511,-0.05231456420930328,86,0.0642614059704274,0.22576172278855772,sell
2022-12-20 21:52:46.288606,88.77473333448212,89.69461021285585,88.03945525984903,87.67372179023593,230,-0.025931841027411463,0.08836330001003118,60,-0.04125541942064645,0.14957925283862117,hold
2022-12-21 21:52:46.288606,88.8150608906354,90.54745223266897,87.50020516973842,88.25028780195922,731,0.024360251756061768,0.020748857712651295,85,0.09976318508856612,0.2488986433414903,hold
2022-12-22 21:52:46.288606,89.6210952772908,89.57725244381058,88.30604138741174,89.65009096473865,542,0.02502718294717718,-0.07894696750391494,71,0.0628603680579201,0.18493385339785018,sell
2022-12-23 21:52:46.288606,88.17425763567539,89.49770453780391,86.62869667614392,88.31333957204191,937,-0.01827110162240947,0.01453656317133789,46,0.07958549744411698,0.132322356508574,sell
2022-12-24 21:52:46.288606,87.11111344552863,87.71954412687852,85.1647437643942,86.9160735912528,858,-0.0016286167609286806,0.00011617788965974374,15,0.047679656814301974,0.04895456475322884,sell
2022-12-25 21:52:46.288606,86.08920521503913,89.09026976264128,86.47310255326143,86.85641101295958,531,-0.020539666705954397,0.07111777881511269,80,0.07844276920701436,0.2276723480529898,hold
2022-12-26 21:52:46.288606,87.50266619758456,88.00526950601423,87.04630342841648,87.56021834605163,803,-0.02412949296757133,0.0061390379527042765,35,-0.03314255376069359,0.07320332126009606,sell
